c5.18xlarge	FT	E	8	30.5808
c5.18xlarge	FT	E	16	ERRORNET
c5.18xlarge	FT	E	32	DONOTEXIST
c5.24xlarge	CG	C	1	ERRORPOW
c5.24xlarge	CG	C	2	ERRORPOW
c5.24xlarge	CG	C	4	ERRORPOW
c5.24xlarge	CG	C	8	DONOTEXIST
c5.24xlarge	CG	C	16	DONOTEXIST
c5.24xlarge	CG	C	32	DONOTEXIST
c5.24xlarge	CG	D	1	ERRORPOW
c5.24xlarge	CG	D	2	ERRORPOW
c5.24xlarge	CG	D	4	ERRORPOW
c5.24xlarge	CG	D	8	DONOTEXIST
c5.24xlarge	CG	D	16	DONOTEXIST
c5.24xlarge	CG	D	32	DONOTEXIST
c5.24xlarge	CG	E	1	ERRORPOW
c5.24xlarge	CG	E	2	ERRORPOW
c5.24xlarge	CG	E	4	ERRORPOW
c5.24xlarge	CG	E	8	DONOTEXIST
c5.24xlarge	CG	E	16	DONOTEXIST
c5.24xlarge	CG	E	32	DONOTEXIST
c5.24xlarge	MG	C	1	0.123724
c5.24xlarge	MG	C	2	0.0850666
c5.24xlarge	MG	C	4	0.0454458
c5.24xlarge	MG	C	8	DONOTEXIST
c5.24xlarge	MG	C	16	DONOTEXIST
c5.24xlarge	MG	C	32	DONOTEXIST
c5.24xlarge	MG	D	1	1.09552
c5.24xlarge	MG	D	2	0.817545
c5.24xlarge	MG	D	4	0.448604
c5.24xlarge	MG	D	8	DONOTEXIST
c5.24xlarge	MG	D	16	DONOTEXIST
c5.24xlarge	MG	D	32	DONOTEXIST
c5.24xlarge	MG	E	1	ERRORMEM
c5.24xlarge	MG	E	2	6.26912
c5.24xlarge	MG	E	4	3.3707
c5.24xlarge	MG	E	8	DONOTEXIST
c5.24xlarge	MG	E	16	DONOTEXIST
c5.24xlarge	MG	E	32	DONOTEXIST
c5.24xlarge	EP	C	1	0.0032982
c5.24xlarge	EP	C	2	0.0034448
c5.24xlarge	EP	C	4	0.0031998
c5.24xlarge	EP	C	8	DONOTEXIST
c5.24xlarge	EP	C	16	DONOTEXIST
c5.24xlarge	EP	C	32	DONOTEXIST
c5.24xlarge	EP	D	1	0.0032225
c5.24xlarge	EP	D	2	0.003625
c5.24xlarge	EP	D	4	0.0036376
c5.24xlarge	EP	D	8	DONOTEXIST
c5.24xlarge	EP	D	16	DONOTEXIST
c5.24xlarge	EP	D	32	DONOTEXIST
c5.24xlarge	EP	E	1	0.0034636
c5.24xlarge	EP	E	2	0.0032804
c5.24xlarge	EP	E	4	0.0031218
c5.24xlarge	EP	E	8	DONOTEXIST
c5.24xlarge	EP	E	16	DONOTEXIST
c5.24xlarge	EP	E	32	DONOTEXIST
c5.24xlarge	IS	C	1	ERRORPOW
c5.24xlarge	IS	C	2	ERRORPOW
c5.24xlarge	IS	C	4	ERRORPOW
c5.24xlarge	IS	C	8	DONOTEXIST
c5.24xlarge	IS	C	16	DONOTEXIST
c5.24xlarge	IS	C	32	DONOTEXIST
c5.24xlarge	IS	D	1	ERRORPOW
c5.24xlarge	IS	D	2	ERRORPOW
c5.24xlarge	IS	D	4	ERRORPOW
c5.24xlarge	IS	D	8	DONOTEXIST
c5.24xlarge	IS	D	16	DONOTEXIST
c5.24xlarge	IS	D	32	DONOTEXIST
c5.24xlarge	IS	E	1	ERRORPOW
c5.24xlarge	IS	E	2	ERRORPOW
c5.24xlarge	IS	E	4	ERRORPOW
c5.24xlarge	IS	E	8	DONOTEXIST
c5.24xlarge	IS	E	16	DONOTEXIST
c5.24xlarge	IS	E	32	DONOTEXIST
c5.24xlarge	FT	C	1	0.345046
c5.24xlarge	FT	C	2	ERRORNET
c5.24xlarge	FT	C	4	ERRORNET
c5.24xlarge	FT	C	8	DONOTEXIST
c5.24xlarge	FT	C	16	DONOTEXIST
c5.24xlarge	FT	C	32	DONOTEXIST
c5.24xlarge	FT	D	1	8.14514
c5.24xlarge	FT	D	2	ERRORNET
c5.24xlarge	FT	D	4	ERRORNET
c5.24xlarge	FT	D	8	DONOTEXIST
c5.24xlarge	FT	D	16	DONOTEXIST
c5.24xlarge	FT	D	32	DONOTEXIST
c5.24xlarge	FT	E	1	ERRORMEM
c5.24xlarge	FT	E	2	ERRORMEM
c5.24xlarge	FT	E	4	ERRORMEM
c5.24xlarge	FT	E	8	DONOTEXIST
c5.24xlarge	FT	E	16	DONOTEXIST
c5.24xlarge	FT	E	32	DONOTEXIST
c5.2xlarge	CG	C	1	0.342868
c5.2xlarge	CG	C	2	0.207612
c5.2xlarge	CG	C	4	0.125641
c5.2xlarge	CG	C	8	0.070702
c5.2xlarge	CG	C	16	0.06109
c5.2xlarge	CG	C	32	0.0595438
c5.2xlarge	CG	D	1	ERRORMEM
c5.2xlarge	CG	D	2	14.0346
c5.2xlarge	CG	D	4	5.54125
c5.2xlarge	CG	D	8	2.92618
c5.2xlarge	CG	D	16	1.43465
c5.2xlarge	CG	D	32	0.95981
c5.2xlarge	CG	E	1	ERRORMEM
c5.2xlarge	CG	E	2	ERRORMEM
c5.2xlarge	CG	E	4	ERRORMEM
c5.2xlarge	CG	E	8	ERRORMEM
c5.2xlarge	CG	E	16	25.3514
c5.2xlarge	CG	E	32	13.8782
c5.2xlarge	MG	C	1	0.47317
c5.2xlarge	MG	C	2	0.260515
c5.2xlarge	MG	C	4	0.160621
c5.2xlarge	MG	C	8	0.0720294
c5.2xlarge	MG	C	16	0.044062
c5.2xlarge	MG	C	32	0.0281114
c5.2xlarge	MG	D	1	ERRORMEM
c5.2xlarge	MG	D	2	2.25938
c5.2xlarge	MG	D	4	1.42889
c5.2xlarge	MG	D	8	0.557437
c5.2xlarge	MG	D	16	0.316874
c5.2xlarge	MG	D	32	0.215483
c5.2xlarge	MG	E	1	ERRORSEG
c5.2xlarge	MG	E	2	ERRORSEG
c5.2xlarge	MG	E	4	ERRORSEG
c5.2xlarge	MG	E	8	ERRORMEM
c5.2xlarge	MG	E	16	2.69357
c5.2xlarge	MG	E	32	ERRORNET
c5.2xlarge	EP	C	1	0.0033636
c5.2xlarge	EP	C	2	0.0034472
c5.2xlarge	EP	C	4	0.0035138
c5.2xlarge	EP	C	8	0.0035656
c5.2xlarge	EP	C	16	0.0034888
c5.2xlarge	EP	C	32	0.004101
c5.2xlarge	EP	D	1	0.003421
c5.2xlarge	EP	D	2	0.0034322
c5.2xlarge	EP	D	4	0.0034902
c5.2xlarge	EP	D	8	0.003493
c5.2xlarge	EP	D	16	0.00358
c5.2xlarge	EP	D	32	0.0037292
c5.2xlarge	EP	E	1	0.0034404
c5.2xlarge	EP	E	2	0.0034464
c5.2xlarge	EP	E	4	0.0033536
c5.2xlarge	EP	E	8	0.0034728
c5.2xlarge	EP	E	16	0.0034402
c5.2xlarge	EP	E	32	0.0035416
c5.2xlarge	IS	C	1	0.221718
c5.2xlarge	IS	C	2	0.208762
c5.2xlarge	IS	C	4	0.129306
c5.2xlarge	IS	C	8	0.0741495
c5.2xlarge	IS	C	16	0.051241
c5.2xlarge	IS	C	32	0.073833
c5.2xlarge	IS	D	1	ERRORMEM
c5.2xlarge	IS	D	2	3.96039
c5.2xlarge	IS	D	4	2.63405
c5.2xlarge	IS	D	8	1.55373
c5.2xlarge	IS	D	16	0.862813
c5.2xlarge	IS	D	32	0.546152
c5.2xlarge	IS	E	1	ERRORNUM
c5.2xlarge	IS	E	2	ERRORNUM
c5.2xlarge	IS	E	4	ERRORNUM
c5.2xlarge	IS	E	8	ERRORMEM
c5.2xlarge	IS	E	16	ERRORMEM
c5.2xlarge	IS	E	32	8.43905
c5.2xlarge	FT	C	1	2.02347
c5.2xlarge	FT	C	2	1.38313
c5.2xlarge	FT	C	4	0.80492
c5.2xlarge	FT	C	8	0.428352
c5.2xlarge	FT	C	16	0.223993
c5.2xlarge	FT	C	32	ERRORNET
c5.2xlarge	FT	D	1	ERRORMEM
c5.2xlarge	FT	D	2	ERRORMEM
c5.2xlarge	FT	D	4	ERRORMEM
c5.2xlarge	FT	D	8	ERRORNET
c5.2xlarge	FT	D	16	ERRORNET
c5.2xlarge	FT	D	32	ERRORNET
c5.2xlarge	FT	E	1	ERRORSEG
c5.2xlarge	FT	E	2	ERRORMEM
c5.2xlarge	FT	E	4	ERRORMEM
c5.2xlarge	FT	E	8	ERRORMEM
c5.2xlarge	FT	E	16	ERRORMEM
c5.2xlarge	FT	E	32	ERRORMEM
c5.4xlarge	CG	C	1	0.183313
c5.4xlarge	CG	C	2	0.126905
c5.4xlarge	CG	C	4	0.0935852
c5.4xlarge	CG	C	8	0.0507626
c5.4xlarge	CG	C	16	0.0455606
c5.4xlarge	CG	C	32	DONOTEXIST
c5.4xlarge	CG	D	1	18.2685
c5.4xlarge	CG	D	2	6.21282
c5.4xlarge	CG	D	4	3.46911
c5.4xlarge	CG	D	8	1.50108
c5.4xlarge	CG	D	16	0.992183
c5.4xlarge	CG	D	32	DONOTEXIST
c5.4xlarge	CG	E	1	ERRORMEM
c5.4xlarge	CG	E	2	ERRORMEM
c5.4xlarge	CG	E	4	ERRORMEM
c5.4xlarge	CG	E	8	29.9867
c5.4xlarge	CG	E	16	17.3884
c5.4xlarge	CG	E	32	DONOTEXIST
c5.4xlarge	MG	C	1	0.348765
c5.4xlarge	MG	C	2	0.181877
c5.4xlarge	MG	C	4	0.087617
c5.4xlarge	MG	C	8	0.0577588
c5.4xlarge	MG	C	16	0.0314688
c5.4xlarge	MG	C	32	DONOTEXIST
c5.4xlarge	MG	D	1	2.59431
c5.4xlarge	MG	D	2	1.51698
c5.4xlarge	MG	D	4	0.72546
c5.4xlarge	MG	D	8	0.462733
c5.4xlarge	MG	D	16	0.224938
c5.4xlarge	MG	D	32	DONOTEXIST
c5.4xlarge	MG	E	1	ERRORSEG
c5.4xlarge	MG	E	2	ERRORSEG
c5.4xlarge	MG	E	4	ERRORMEM
c5.4xlarge	MG	E	8	3.20596
c5.4xlarge	MG	E	16	1.72662
c5.4xlarge	MG	E	32	DONOTEXIST
c5.4xlarge	EP	C	1	0.0035194
c5.4xlarge	EP	C	2	0.003565
c5.4xlarge	EP	C	4	0.0035456
c5.4xlarge	EP	C	8	0.0034618
c5.4xlarge	EP	C	16	0.0034476
c5.4xlarge	EP	C	32	DONOTEXIST
c5.4xlarge	EP	D	1	0.0034968
c5.4xlarge	EP	D	2	0.0035074
c5.4xlarge	EP	D	4	0.0033856
c5.4xlarge	EP	D	8	0.0035588
c5.4xlarge	EP	D	16	0.0035038
c5.4xlarge	EP	D	32	DONOTEXIST
c5.4xlarge	EP	E	1	0.003388
c5.4xlarge	EP	E	2	0.003514
c5.4xlarge	EP	E	4	0.0034984
c5.4xlarge	EP	E	8	0.0034962
c5.4xlarge	EP	E	16	0.0035768
c5.4xlarge	EP	E	32	DONOTEXIST
c5.4xlarge	IS	C	1	0.12344
c5.4xlarge	IS	C	2	0.156569
c5.4xlarge	IS	C	4	0.108895
c5.4xlarge	IS	C	8	0.06493
c5.4xlarge	IS	C	16	0.0687912
c5.4xlarge	IS	C	32	DONOTEXIST
c5.4xlarge	IS	D	1	2.3487
c5.4xlarge	IS	D	2	3.07567
c5.4xlarge	IS	D	4	2.08935
c5.4xlarge	IS	D	8	1.20171
c5.4xlarge	IS	D	16	0.706783
c5.4xlarge	IS	D	32	DONOTEXIST
c5.4xlarge	IS	E	1	ERRORNUM
c5.4xlarge	IS	E	2	ERRORNUM
c5.4xlarge	IS	E	4	ERRORMEM
c5.4xlarge	IS	E	8	ERRORMEM
c5.4xlarge	IS	E	16	12.5367
c5.4xlarge	IS	E	32	DONOTEXIST
c5.4xlarge	FT	C	1	1.08618
c5.4xlarge	FT	C	2	0.921694
c5.4xlarge	FT	C	4	0.565757
c5.4xlarge	FT	C	8	0.31693
c5.4xlarge	FT	C	16	0.234361
c5.4xlarge	FT	C	32	DONOTEXIST
c5.4xlarge	FT	D	1	ERRORMEM
c5.4xlarge	FT	D	2	ERRORMEM
c5.4xlarge	FT	D	4	10.2229
c5.4xlarge	FT	D	8	5.72549
c5.4xlarge	FT	D	16	3.00601
c5.4xlarge	FT	D	32	DONOTEXIST
c5.4xlarge	FT	E	1	ERRORMEM
c5.4xlarge	FT	E	2	ERRORMEM
c5.4xlarge	FT	E	4	ERRORMEM
c5.4xlarge	FT	E	8	ERRORMEM
c5.4xlarge	FT	E	16	ERRORMEM
c5.4xlarge	FT	E	32	DONOTEXIST
c5.9xlarge	CG	C	1	ERRORPOW
c5.9xlarge	CG	C	2	ERRORPOW
c5.9xlarge	CG	C	4	ERRORPOW
c5.9xlarge	CG	C	8	ERRORPOW
c5.9xlarge	CG	C	16	ERRORPOW
c5.9xlarge	CG	C	32	DONOTEXIST
c5.9xlarge	CG	D	1	ERRORPOW
c5.9xlarge	CG	D	2	ERRORPOW
c5.9xlarge	CG	D	4	ERRORPOW
c5.9xlarge	CG	D	8	ERRORPOW
c5.9xlarge	CG	D	16	ERRORPOW
c5.9xlarge	CG	D	32	DONOTEXIST
c5.9xlarge	CG	E	1	ERRORPOW
c5.9xlarge	CG	E	2	ERRORPOW
c5.9xlarge	CG	E	4	ERRORPOW
c5.9xlarge	CG	E	8	ERRORPOW
c5.9xlarge	CG	E	16	ERRORPOW
c5.9xlarge	CG	E	32	DONOTEXIST
c5.9xlarge	MG	C	1	0.31084
c5.9xlarge	MG	C	2	0.14561
c5.9xlarge	MG	C	4	0.0815678
c5.9xlarge	MG	C	8	0.049376
c5.9xlarge	MG	C	16	0.0334334
c5.9xlarge	MG	C	32	DONOTEXIST
c5.9xlarge	MG	D	1	2.39834
c5.9xlarge	MG	D	2	1.30007
c5.9xlarge	MG	D	4	0.707661
c5.9xlarge	MG	D	8	0.371538
c5.9xlarge	MG	D	16	0.355473
c5.9xlarge	MG	D	32	DONOTEXIST
c5.9xlarge	MG	E	1	ERRORSEG
c5.9xlarge	MG	E	2	ERRORMEM
c5.9xlarge	MG	E	4	5.38611
c5.9xlarge	MG	E	8	2.908
c5.9xlarge	MG	E	16	1.3684
c5.9xlarge	MG	E	32	DONOTEXIST
c5.9xlarge	EP	C	1	0.0034416
c5.9xlarge	EP	C	2	0.0034156
c5.9xlarge	EP	C	4	0.0035426
c5.9xlarge	EP	C	8	0.003671
c5.9xlarge	EP	C	16	0.0034546
c5.9xlarge	EP	C	32	DONOTEXIST
c5.9xlarge	EP	D	1	0.003424
c5.9xlarge	EP	D	2	0.00347775
c5.9xlarge	EP	D	4	0.0037094
c5.9xlarge	EP	D	8	0.0039718
c5.9xlarge	EP	D	16	0.0039364
c5.9xlarge	EP	D	32	DONOTEXIST
c5.9xlarge	EP	E	1	0.0035146
c5.9xlarge	EP	E	2	0.0037696
c5.9xlarge	EP	E	4	0.0037094
c5.9xlarge	EP	E	8	0.00407
c5.9xlarge	EP	E	16	0.0039094
c5.9xlarge	EP	E	32	DONOTEXIST
c5.9xlarge	IS	C	1	ERRORPOW
c5.9xlarge	IS	C	2	ERRORPOW
c5.9xlarge	IS	C	4	ERRORPOW
c5.9xlarge	IS	C	8	ERRORPOW
c5.9xlarge	IS	C	16	ERRORPOW
c5.9xlarge	IS	C	32	DONOTEXIST
c5.9xlarge	IS	D	1	ERRORPOW
c5.9xlarge	IS	D	2	ERRORPOW
c5.9xlarge	IS	D	4	ERRORPOW
c5.9xlarge	IS	D	8	ERRORPOW
c5.9xlarge	IS	D	16	ERRORPOW
c5.9xlarge	IS	D	32	DONOTEXIST
c5.9xlarge	IS	E	1	ERRORPOW
c5.9xlarge	IS	E	2	ERRORPOW
c5.9xlarge	IS	E	4	ERRORPOW
c5.9xlarge	IS	E	8	ERRORPOW
c5.9xlarge	IS	E	16	ERRORPOW
c5.9xlarge	IS	E	32	DONOTEXIST
c5.9xlarge	FT	C	1	0.678487
c5.9xlarge	FT	C	2	ERRORNET
c5.9xlarge	FT	C	4	ERRORNET
c5.9xlarge	FT	C	8	ERRORNET
c5.9xlarge	FT	C	16	ERRORNET
c5.9xlarge	FT	C	32	DONOTEXIST
c5.9xlarge	FT	D	1	ERRORMEM
c5.9xlarge	FT	D	2	13.2935
c5.9xlarge	FT	D	4	ERRORNET
c5.9xlarge	FT	D	8	ERRORNET
c5.9xlarge	FT	D	16	ERRORNET
c5.9xlarge	FT	D	32	DONOTEXIST
c5.9xlarge	FT	E	1	ERRORMEM
c5.9xlarge	FT	E	2	ERRORMEM
c5.9xlarge	FT	E	4	ERRORMEM
c5.9xlarge	FT	E	8	ERRORMEM
c5.9xlarge	FT	E	16	ERRORNET
c5.9xlarge	FT	E	32	DONOTEXIST
c5.large	CG	C	1	2.62895
c5.large	CG	C	2	1.39519
c5.large	CG	C	4	0.401153
c5.large	CG	C	8	0.254186
c5.large	CG	C	16	0.154905
c5.large	CG	C	32	0.121335
c5.large	CG	D	1	ERRORMEM
c5.large	CG	D	2	ERRORMEM
c5.large	CG	D	4	ERRORMEM
c5.large	CG	D	8	9.85848
c5.large	CG	D	16	4.84112
c5.large	CG	D	32	2.84949
c5.large	CG	E	1	ERROROVER
c5.large	CG	E	2	ERRORMEM
c5.large	CG	E	4	ERRORMEM
c5.large	CG	E	8	ERRORMEM
c5.large	CG	E	16	ERRORMEM
c5.large	CG	E	32	ERRORMEM
c5.large	MG	C	1	1.73012
c5.large	MG	C	2	0.883376
c5.large	MG	C	4	0.444171
c5.large	MG	C	8	0.236368
c5.large	MG	C	16	0.131043
c5.large	MG	C	32	0.0709508
c5.large	MG	D	1	ERRORMEM
c5.large	MG	D	2	ERRORSEG
c5.large	MG	D	4	ERRORMEM
c5.large	MG	D	8	2.23249
c5.large	MG	D	16	1.0032
c5.large	MG	D	32	0.444975
c5.large	MG	E	1	ERRORSEG
c5.large	MG	E	2	ERRORSEG
c5.large	MG	E	4	ERRORMEM
c5.large	MG	E	8	ERRORMEM
c5.large	MG	E	16	ERRORSEG
c5.large	MG	E	32	ERRORMEM
c5.large	EP	C	1	0.0035188
c5.large	EP	C	2	0.0035466
c5.large	EP	C	4	0.0034234
c5.large	EP	C	8	0.0035686
c5.large	EP	C	16	0.0034758
c5.large	EP	C	32	0.0033628
c5.large	EP	D	1	0.003334
c5.large	EP	D	2	0.0034438
c5.large	EP	D	4	0.003446
c5.large	EP	D	8	0.0036426
c5.large	EP	D	16	0.0033635
c5.large	EP	D	32	0.0039394
c5.large	EP	E	1	0.003346
c5.large	EP	E	2	0.0034536
c5.large	EP	E	4	0.0034518
c5.large	EP	E	8	0.0034794
c5.large	EP	E	16	0.0035464
c5.large	EP	E	32	0.003443
c5.large	IS	C	1	0.724193
c5.large	IS	C	2	0.60138
c5.large	IS	C	4	0.379574
c5.large	IS	C	8	0.184322
c5.large	IS	C	16	0.10525
c5.large	IS	C	32	0.073796
c5.large	IS	D	1	ERRORNUM
c5.large	IS	D	2	ERRORMEM
c5.large	IS	D	4	ERRORMEM
c5.large	IS	D	8	3.61547
c5.large	IS	D	16	2.08262
c5.large	IS	D	32	1.17944
c5.large	IS	E	1	ERRORNUM
c5.large	IS	E	2	ERRORNUM
c5.large	IS	E	4	ERRORNUM
c5.large	IS	E	8	ERRORNUM
c5.large	IS	E	16	ERRORNUM
c5.large	IS	E	32	ERRORMEM
c5.large	FT	C	1	ERRORMEM
c5.large	FT	C	2	ERRORMEM
c5.large	FT	C	4	2.68599
c5.large	FT	C	8	1.27214
c5.large	FT	C	16	0.658436
c5.large	FT	C	32	0.347479
c5.large	FT	D	1	ERRORMEM
c5.large	FT	D	2	ERRORMEM
c5.large	FT	D	4	ERRORMEM
c5.large	FT	D	8	ERRORMEM
c5.large	FT	D	16	ERRORMEM
c5.large	FT	D	32	ERRORMEM
