c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.C,Iteration,5,0.716152,0.034266
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.D,Iteration,1,1.187411,0.181820
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.D,Iteration,2,1.369098,0.180464
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.D,Iteration,3,1.552704,0.182520
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.D,Iteration,4,1.734769,0.180608
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.D,Iteration,5,1.918188,0.181993
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.E,Iteration,1,5.920822,1.609472
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.E,Iteration,2,7.525478,1.603581
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.E,Iteration,3,9.105348,1.579103
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.E,Iteration,4,10.702979,1.597522
c5.12xlarge,16x,c5.12xlarge-spot-node-1033,MG.E,Iteration,5,12.297951,1.593930
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.C,Iteration,1,0.320526,0.003309
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.C,Iteration,2,0.324092,0.003295
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.C,Iteration,3,0.327625,0.003262
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.C,Iteration,4,0.331192,0.003289
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.C,Iteration,5,0.334858,0.003395
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.D,Iteration,1,0.335588,0.003294
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.D,Iteration,2,0.339164,0.003310
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.D,Iteration,3,0.342689,0.003263
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.D,Iteration,4,0.346249,0.003274
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.D,Iteration,5,0.350077,0.003547
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.E,Iteration,1,0.330851,0.003468
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.E,Iteration,2,0.334513,0.003383
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.E,Iteration,3,0.338211,0.003429
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.E,Iteration,4,0.341896,0.003401
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,EP.E,Iteration,5,0.345699,0.003511
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,FT.C,Iteration,1,3.400776,0.726871
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,FT.C,Iteration,2,4.070974,0.669757
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,FT.C,Iteration,3,4.734582,0.663086
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,FT.C,Iteration,4,5.389165,0.653490
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,MG.D,Iteration,1,7.346969,2.190678
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,MG.D,Iteration,2,9.533383,2.186363
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,MG.D,Iteration,3,11.725127,2.191712
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,MG.D,Iteration,4,13.914360,2.189175
c5.12xlarge,1x,c5.12xlarge-spot-node-1033,MG.D,Iteration,5,16.105498,2.191098
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.C,Iteration,1,0.331297,0.003323
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.C,Iteration,2,0.334636,0.003320
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.C,Iteration,3,0.337974,0.003311
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.C,Iteration,4,0.341401,0.003399
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.C,Iteration,5,0.344661,0.003238
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.D,Iteration,1,0.355397,0.003246
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.D,Iteration,2,0.358998,0.003346
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.D,Iteration,3,0.362602,0.003333
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.D,Iteration,4,0.366245,0.003385
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.D,Iteration,5,0.370356,0.003827
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.E,Iteration,1,0.354745,0.003422
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.E,Iteration,2,0.358421,0.003392
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.E,Iteration,3,0.362133,0.003415
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.E,Iteration,4,0.365836,0.003420
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,EP.E,Iteration,5,0.371355,0.005240
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,FT.C,Iteration,1,2.429946,0.522019
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,FT.C,Iteration,2,2.935173,0.500318
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,FT.D,Iteration,1,41.327426,11.986556
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,FT.D,Iteration,2,52.057746,10.729315
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.C,Iteration,1,0.958816,0.158620
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.C,Iteration,2,1.117712,0.158790
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.C,Iteration,3,1.275907,0.156870
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.C,Iteration,4,1.434868,0.157658
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.C,Iteration,5,1.595487,0.159198
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.D,Iteration,1,5.386336,1.498960
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.D,Iteration,2,6.880953,1.493150
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.D,Iteration,3,8.376498,1.494357
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.D,Iteration,4,9.870158,1.492301
c5.12xlarge,2x,c5.12xlarge-spot-node-1033,MG.D,Iteration,5,11.363882,1.492689
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.C,Iteration,1,0.388081,0.003303
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.C,Iteration,2,0.391677,0.003315
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.C,Iteration,3,0.395287,0.003343
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.C,Iteration,4,0.398948,0.003403
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.C,Iteration,5,0.403808,0.004607
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.D,Iteration,1,0.370293,0.003464
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.D,Iteration,2,0.373659,0.003349
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.D,Iteration,3,0.377031,0.003357
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.D,Iteration,4,0.380820,0.003519
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.D,Iteration,5,0.385869,0.004799
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.E,Iteration,1,0.378886,0.003568
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.E,Iteration,2,0.382555,0.003287
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.E,Iteration,3,0.386264,0.003357
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.E,Iteration,4,0.389967,0.003329
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,EP.E,Iteration,5,0.396663,0.006357
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,FT.C,Iteration,1,2.857506,0.410976
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,FT.C,Iteration,2,3.280655,0.421532
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,FT.D,Iteration,1,29.235943,8.593573
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,FT.D,Iteration,2,37.483091,8.246479
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,FT.D,Iteration,3,45.435432,7.952287
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.C,Iteration,1,0.761123,0.085286
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.C,Iteration,2,0.848933,0.086366
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.C,Iteration,3,0.933912,0.083596
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.C,Iteration,4,1.021103,0.085521
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.C,Iteration,5,1.110461,0.087763
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.D,Iteration,1,3.138467,0.817234
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.D,Iteration,2,3.958366,0.819499
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.D,Iteration,3,4.778567,0.819732
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.D,Iteration,4,5.597815,0.818805
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.D,Iteration,5,6.416662,0.818388
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.E,Iteration,1,20.754188,6.156140
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.E,Iteration,2,26.918619,6.164022
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.E,Iteration,3,33.084460,6.165414
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.E,Iteration,4,39.232713,6.148141
c5.12xlarge,4x,c5.12xlarge-spot-node-1033,MG.E,Iteration,5,45.356062,6.122941
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.C,Iteration,1,0.392176,0.003413
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.C,Iteration,2,0.395827,0.003379
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.C,Iteration,3,0.399514,0.003419
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.C,Iteration,4,0.403279,0.003467
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.C,Iteration,5,0.409869,0.006351
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.D,Iteration,1,0.374450,0.003399
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.D,Iteration,2,0.378102,0.003377
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.D,Iteration,3,0.381748,0.003359
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.D,Iteration,4,0.385472,0.003455
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.D,Iteration,5,0.392295,0.006545
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.E,Iteration,1,0.373549,0.003322
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.E,Iteration,2,0.377140,0.003317
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.E,Iteration,3,0.380712,0.003329
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.E,Iteration,4,0.384348,0.003396
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,EP.E,Iteration,5,0.389467,0.004877
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,FT.C,Iteration,1,4.031541,0.250298
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,FT.C,Iteration,2,4.286921,0.254234
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,FT.C,Iteration,3,4.526813,0.239812
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,FT.D,Iteration,1,18.191474,4.756583
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,FT.D,Iteration,2,22.698784,4.507228
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,FT.D,Iteration,3,27.079546,4.380111
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.C,Iteration,1,0.647069,0.048296
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.C,Iteration,2,0.696804,0.048607
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.C,Iteration,3,0.745222,0.047201
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.C,Iteration,4,0.795430,0.049293
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.C,Iteration,5,0.846848,0.050232
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.D,Iteration,1,1.842327,0.424470
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.D,Iteration,2,2.272219,0.429064
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.D,Iteration,3,2.694493,0.421069
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.D,Iteration,4,3.119700,0.424285
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.D,Iteration,5,3.542145,0.421835
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.E,Iteration,1,11.422524,3.345874
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.E,Iteration,2,14.763456,3.339542
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.E,Iteration,3,18.109212,3.344569
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.E,Iteration,4,21.466117,3.355401
c5.12xlarge,8x,c5.12xlarge-spot-node-1033,MG.E,Iteration,5,24.808476,3.340945
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.C,Iteration,1,0.704201,0.003477
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.C,Iteration,2,0.707626,0.003394
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.C,Iteration,3,0.711509,0.003420
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.C,Iteration,4,0.715336,0.003409
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.C,Iteration,5,0.721560,0.005845
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.D,Iteration,1,0.605124,0.003560
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.D,Iteration,2,0.609019,0.003494
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.D,Iteration,3,0.612912,0.003469
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.D,Iteration,4,0.616878,0.003550
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.D,Iteration,5,0.633490,0.003436
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.E,Iteration,1,0.596469,0.003413
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.E,Iteration,2,0.600247,0.003374
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.E,Iteration,3,0.604002,0.003375
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.E,Iteration,4,0.612404,0.008033
c5.18xlarge,16x,c5.18xlarge-spot-node-0,EP.E,Iteration,5,0.616293,0.003661
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.C,Iteration,1,0.902699,0.020736
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.C,Iteration,2,0.925574,0.021716
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.C,Iteration,3,0.948158,0.021140
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.C,Iteration,4,0.971004,0.021371
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.C,Iteration,5,0.999744,0.027278
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.D,Iteration,1,1.497885,0.114568
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.D,Iteration,2,1.616264,0.117179
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.D,Iteration,3,1.727905,0.110208
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.D,Iteration,4,1.838753,0.110300
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.D,Iteration,5,1.950033,0.110718
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.E,Iteration,1,4.903509,1.105474
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.E,Iteration,2,5.882965,0.977923
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.E,Iteration,3,7.039863,1.156369
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.E,Iteration,4,8.031656,0.991019
c5.18xlarge,16x,c5.18xlarge-spot-node-0,MG.E,Iteration,5,9.132925,1.100431
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.C,Iteration,1,0.502416,0.003562
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.C,Iteration,2,0.505946,0.003486
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.C,Iteration,3,0.509440,0.003445
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.C,Iteration,4,0.512945,0.003459
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.C,Iteration,5,0.516410,0.003419
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.D,Iteration,1,0.453942,0.003568
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.D,Iteration,2,0.457890,0.003516
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.D,Iteration,3,0.461813,0.003502
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.D,Iteration,4,0.465732,0.003511
c5.18xlarge,1x,c5.18xlarge-spot-node-0,EP.E,Iteration,1,0.514179,0.003423
c5.18xlarge,1x,c5.18xlarge-spot-node-0,FT.C,Iteration,1,1.941499,0.377963
c5.18xlarge,1x,c5.18xlarge-spot-node-0,FT.C,Iteration,2,2.278815,0.335153
c5.18xlarge,1x,c5.18xlarge-spot-node-0,FT.C,Iteration,3,2.620064,0.339031
c5.18xlarge,1x,c5.18xlarge-spot-node-0,FT.D,Iteration,1,33.049314,8.637369
c5.18xlarge,1x,c5.18xlarge-spot-node-0,FT.D,Iteration,2,42.128202,9.078869
c5.18xlarge,1x,c5.18xlarge-spot-node-0,FT.D,Iteration,3,50.557099,8.428495
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.C,Iteration,1,1.012607,0.132678
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.C,Iteration,2,1.144394,0.131728
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.C,Iteration,3,1.276216,0.131754
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.C,Iteration,4,1.430248,0.153948
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.C,Iteration,5,1.563034,0.132731
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.D,Iteration,1,4.671886,1.233243
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.D,Iteration,2,5.844459,1.172513
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.D,Iteration,3,7.073348,1.228808
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.D,Iteration,4,8.316961,1.243546
c5.18xlarge,1x,c5.18xlarge-spot-node-0,MG.D,Iteration,5,9.541531,1.224491
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.C,Iteration,1,0.483567,0.004155
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.C,Iteration,2,0.487423,0.003485
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.C,Iteration,3,0.491184,0.003391
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.C,Iteration,4,0.495342,0.003797
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.C,Iteration,5,0.499261,0.003398
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.D,Iteration,1,0.513821,0.003433
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.D,Iteration,2,0.517650,0.003415
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.D,Iteration,3,0.521485,0.003436
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.D,Iteration,4,0.525307,0.003425
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.D,Iteration,5,0.532289,0.006596
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.E,Iteration,1,0.530142,0.003426
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.E,Iteration,2,0.534124,0.003486
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.E,Iteration,3,0.538037,0.003483
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.E,Iteration,4,0.541934,0.003464
c5.18xlarge,2x,c5.18xlarge-spot-node-0,EP.E,Iteration,5,0.546325,0.003959
c5.18xlarge,2x,c5.18xlarge-spot-node-0,FT.C,Iteration,1,3.305010,0.328821
c5.18xlarge,2x,c5.18xlarge-spot-node-0,FT.D,Iteration,1,24.649970,6.893131
c5.18xlarge,2x,c5.18xlarge-spot-node-0,FT.D,Iteration,2,31.237963,6.587110
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.C,Iteration,1,0.792105,0.076077
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.C,Iteration,2,0.870533,0.077417
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.C,Iteration,3,0.948605,0.077061
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.C,Iteration,4,1.027074,0.077641
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.C,Iteration,5,1.105513,0.077463
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.D,Iteration,1,2.885613,0.709186
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.D,Iteration,2,3.566420,0.678752
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.D,Iteration,3,4.331414,0.764115
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.D,Iteration,4,5.029512,0.696281
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.E,Iteration,1,19.090396,5.576705
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.E,Iteration,2,24.488886,5.396311
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.E,Iteration,3,29.876363,5.385791
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.E,Iteration,4,35.333992,5.455416
c5.18xlarge,2x,c5.18xlarge-spot-node-0,MG.E,Iteration,5,40.711791,5.375468
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.C,Iteration,1,0.528967,0.003431
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.C,Iteration,2,0.532785,0.003413
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.C,Iteration,3,0.536678,0.003504
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.C,Iteration,4,0.546131,0.009046
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.D,Iteration,1,0.517558,0.003408
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.D,Iteration,2,0.521312,0.003397
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.D,Iteration,3,0.525058,0.003415
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.D,Iteration,4,0.532796,0.007384
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.D,Iteration,5,0.535725,0.002891
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.E,Iteration,1,0.523545,0.003428
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.E,Iteration,2,0.526916,0.003351
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.E,Iteration,3,0.530319,0.003388
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.E,Iteration,4,0.534263,0.003468
c5.18xlarge,4x,c5.18xlarge-spot-node-0,EP.E,Iteration,5,0.538766,0.004082
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.C,Iteration,1,0.836412,0.043016
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.C,Iteration,2,0.882197,0.044837
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.C,Iteration,3,0.928003,0.045116
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.C,Iteration,4,0.973410,0.044355
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.C,Iteration,5,1.025000,0.050505
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.D,Iteration,1,1.830886,0.363457
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.D,Iteration,2,2.191570,0.358830
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.D,Iteration,3,2.554301,0.361357
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.D,Iteration,4,2.914543,0.358378
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.D,Iteration,5,3.273466,0.356985
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.E,Iteration,1,10.725528,3.081388
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.E,Iteration,2,13.650792,2.923714
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.E,Iteration,3,16.549087,2.896512
c5.18xlarge,4x,c5.18xlarge-spot-node-0,MG.E,Iteration,4,19.483831,2.934112
